"module name","license","repository"
"pkginfo@0.4.1","MIT","https://github.com/indexzero/node-pkginfo"
"popper.js@1.16.1","MIT","https://github.com/FezVrasta/popper.js"
"posix-character-classes@0.1.1","MIT","https://github.com/jonschlinkert/posix-character-classes"
"postgres-array@2.0.0","MIT","https://github.com/bendrucker/postgres-array"
"postgres-bytea@1.0.0","MIT","https://github.com/bendrucker/postgres-bytea"
"postgres-date@1.0.7","MIT","https://github.com/bendrucker/postgres-date"
"postgres-interval@1.2.0","MIT","https://github.com/bendrucker/postgres-interval"
"predefine@0.1.2","MIT","https://github.com/bigpipe/predefine"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"prettier@2.2.1","MIT","https://github.com/prettier/prettier"
"primus@7.3.5","MIT","https://github.com/primus/primus"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"progress@2.0.3","MIT","https://github.com/visionmedia/node-progress"
"promisify-call@2.0.4","MIT","https://github.com/bojand/promisify-call"
"prompt@0.2.14","MIT*","https://github.com/flatiron/prompt"
"prop-types@15.7.2","MIT","https://github.com/facebook/prop-types"
"proxy-addr@2.0.6","MIT","https://github.com/jshttp/proxy-addr"
"proxy-agent@3.1.1","MIT","https://github.com/TooTallNate/node-proxy-agent"
"proxy-from-env@1.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"psl@1.8.0","MIT","https://github.com/lupomontero/psl"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"q@1.5.1","MIT","https://github.com/kriskowal/q"
"qs@1.2.0","BSD","https://github.com/hapijs/qs"
"qs@6.5.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.7.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.9.6","BSD-3-Clause","https://github.com/ljharb/qs"
"queue-microtask@1.2.2","MIT","https://github.com/feross/queue-microtask"
"quill-delta@4.2.1","MIT","https://github.com/quilljs/delta"
"quill@2.0.0-dev.4","BSD-3-Clause","https://github.com/quilljs/quill"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body"
"raw-body@2.4.1","MIT","https://github.com/stream-utils/raw-body"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-native-animatable@1.3.3","MIT","https://github.com/oblador/react-native-animatable"
"react-native-device-info@0.22.6","MIT","https://github.com/rebeccahughes/react-native-device-info"
"react-native-elements@0.19.1","MIT","https://github.com/dabit3/React-Native-Elements"
"react-native-htmlview@0.13.0","ISC","https://github.com/jsdf/react-native-htmlview"
"react-native-material-buttons@0.5.0","BSD-3-Clause","https://github.com/n4kz/react-native-material-buttons"
"react-native-material-dropdown@0.11.1","BSD-3-Clause","https://github.com/n4kz/react-native-material-dropdown"
"react-native-material-ripple@0.7.5","BSD-3-Clause","https://github.com/n4kz/react-native-material-ripple"
"react-native-material-ripple@0.8.0","BSD-3-Clause","https://github.com/n4kz/react-native-material-ripple"
"react-native-material-textfield@0.12.0","BSD-3-Clause","https://github.com/n4kz/react-native-material-textfield"
"react-native-modal-datetime-picker@6.1.0","ISC","https://github.com/mmazzarolo/react-native-modal-datetime-picker"
"react-native-modal@9.0.0","MIT","https://github.com/react-native-community/react-native-modal"
"react-native-multiple-select@0.4.4","MIT","https://github.com/toystars/react-native-multiple-select"
"react-native-select-multiple@1.2.0","ISC","https://github.com/tableflip/react-native-select-multiple"
"react-native-signature-capture@0.4.11","ISC","https://github.com/RepairShopr/react-native-signature-capture"
"react-native-simple-radio-button@2.7.4","MIT","https://github.com/moschan/react-native-simple-radio-button"
"react-native-vector-icons@4.6.0","MIT","https://github.com/oblador/react-native-vector-icons"
"react-shallow-equal@0.1.1","MIT","https://github.com/Vlad-Zhukov/react-shallow-equal"
"react-text-mask-hoc@0.10.6","MIT","https://github.com/Vlad-Zhukov/react-text-mask-hoc"
"read-pkg-up@2.0.0","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@2.0.0","MIT","https://github.com/sindresorhus/read-pkg"
"read@1.0.7","ISC","https://github.com/isaacs/read"
"readable-stream@1.1.13","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@1.1.14","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream"
"readdirp@3.5.0","MIT","https://github.com/paulmillr/readdirp"
"rechoir@0.6.2","MIT","https://github.com/tkellen/node-rechoir"
"redux@3.7.2","MIT","https://github.com/reactjs/redux"
"redux@4.0.5","MIT","https://github.com/reduxjs/redux"
"regenerator-runtime@0.10.5","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.13.7","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not"
"regexp-clone@1.0.0","MIT","https://github.com/aheckmann/regexp-clone"
"regexp.prototype.flags@1.3.1","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpp@3.1.0","MIT","https://github.com/mysticatea/regexpp"
"repeat-element@1.1.3","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"request@2.88.2","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename"
"require_optional@1.0.1","Apache-2.0","https://github.com/christkv/require_optional"
"resize-observer-polyfill@1.5.1","MIT","https://github.com/que-etc/resize-observer-polyfill"
"resolve-dir@1.0.1","MIT","https://github.com/jonschlinkert/resolve-dir"
"resolve-from@2.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@1.20.0","MIT","https://github.com/browserify/resolve"
"resourcejs@2.3.3","MIT","https://github.com/travist/resourcejs"
"resquel@2.0.1","ISC",""
"restler@3.4.0","MIT","https://github.com/danwrong/restler"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"revalidator@0.1.8","Apache*","https://github.com/flatiron/revalidator"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"rn-tooltip@1.3.0","MIT","https://github.com/AndreiCalazans/rn-tooltip"
"run-async@2.4.1","MIT","https://github.com/SBoudrias/run-async"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"rx@4.1.0","Apache-2.0","https://github.com/Reactive-Extensions/RxJS"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"saslprep@1.0.3","MIT","https://github.com/reklatsmasters/saslprep"
"sax@0.5.8","BSD*","https://github.com/isaacs/sax-js"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"seamless@1.4.1","MIT*",""
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@7.3.4","ISC","https://github.com/npm/node-semver"
"send@0.17.1","MIT","https://github.com/pillarjs/send"
"sendgrid@1.9.2","MIT","https://github.com/sendgrid/sendgrid-nodejs"
"serialize-javascript@5.0.1","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value"
"setheader@1.0.2","MIT","https://github.com/3rd-Eden/setHeader"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof"
"shallow-copy@0.0.1","MIT","https://github.com/substack/shallow-copy"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"side-channel@1.0.4","MIT","https://github.com/ljharb/side-channel"
"sift@7.0.1","MIT","https://github.com/crcn/sift.js"
"signal-exit@3.0.3","ISC","https://github.com/tapjs/signal-exit"
"signature_pad@2.3.2","MIT","https://github.com/szimek/signature_pad"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@4.0.0","MIT","https://github.com/chalk/slice-ansi"
"sliced@1.0.1","MIT","https://github.com/aheckmann/sliced"
"smart-buffer@4.1.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"smtpapi@1.4.4","BSD*","https://github.com/sendgrid/smtpapi-nodejs"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"socks-proxy-agent@4.0.2","MIT","https://github.com/TooTallNate/node-socks-proxy-agent"
"socks@2.3.3","MIT","https://github.com/JoshGlazebrook/socks"
"source-map-resolve@0.5.3","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.5.19","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.1","MIT","https://github.com/lydell/source-map-url"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"sparse-bitfield@3.0.3","MIT","https://github.com/mafintosh/sparse-bitfield"
"spdx-correct@3.1.1","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.3.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.7","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"split2@3.2.2","ISC","https://github.com/mcollina/split2"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sprintf-js@1.1.2","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sqlstring@2.3.1","MIT","https://github.com/mysqljs/sqlstring"
"sshpk@1.16.1","MIT","https://github.com/joyent/node-sshpk"
"stack-trace@0.0.10","MIT","https://github.com/felixge/node-stack-trace"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"storage-engine@3.0.7","MIT","https://github.com/3rd-Eden/storage-engine"
"stream-transform@2.0.4","MIT","https://github.com/adaltas/node-stream-transform"
"streamsearch@0.1.2","MIT","https://github.com/mscdex/streamsearch"
"string-hash@1.1.3","CC0-1.0","https://github.com/darkskyapp/string-hash"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.0","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trimend@1.0.3","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.3","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-equal@1.0.0","MIT","https://github.com/lelandrichardson/style-equal"
"superagent-retry@0.6.0","MIT*","https://github.com/segmentio/superagent-retry"
"superagent@2.3.0","MIT","https://github.com/visionmedia/superagent"
"superagent@3.8.2","MIT","https://github.com/visionmedia/superagent"
"supertest@2.0.1","MIT","https://github.com/visionmedia/supertest"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"symbol-observable@1.2.0","MIT","https://github.com/blesh/symbol-observable"
"symbol-tree@3.2.4","MIT","https://github.com/jsdom/js-symbol-tree"
"table@6.0.7","BSD-3-Clause","https://github.com/gajus/table"
"taffydb@2.7.3","BSD-2-Clause","https://github.com/typicaljoe/taffydb"
"tarn@1.1.5","MIT","https://github.com/vincit/tarn.js"
"tarn@3.0.1","MIT","https://github.com/vincit/tarn.js"
"tedious@6.7.0","MIT","https://github.com/tediousjs/tedious"
"text-hex@1.0.0","MIT","https://github.com/3rd-Eden/text-hex"
"text-mask-addons@3.8.0","Unlicense","https://github.com/text-mask/text-mask"
"text-mask-all@0.3.0","Unlicense","https://github.com/text-mask/text-mask"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"threads@0.12.1","MIT","https://github.com/andywer/thread.js"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"thunkify@2.1.2","MIT","https://github.com/visionmedia/node-thunkify"
"ticky@1.0.1","MIT","https://github.com/bevacqua/ticky"
"tildify@2.0.0","MIT","https://github.com/sindresorhus/tildify"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"to-fast-properties@1.0.3","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex"
"toidentifier@1.0.0","MIT","https://github.com/component/toidentifier"
"tooltip.js@1.3.3","MIT","https://github.com/FezVrasta/popper.js"
"tough-cookie@2.5.0","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"ts-node@8.10.2","MIT","https://github.com/TypeStrong/ts-node"
"tslib@1.14.1","0BSD","https://github.com/Microsoft/tslib"
"tslib@2.1.0","0BSD","https://github.com/Microsoft/tslib"
"tsscmp@1.0.6","MIT","https://github.com/suryagh/tsscmp"
"tsutils@3.20.0","MIT","https://github.com/ajafff/tsutils"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tunnel@0.0.6","MIT","https://github.com/koichik/node-tunnel"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-detect@0.1.1","MIT","https://github.com/chaijs/type-detect"
"type-fest@0.8.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"type@1.2.0","ISC","https://github.com/medikoo/type"
"type@2.3.0","ISC","https://github.com/medikoo/type"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"typescript@3.9.9","Apache-2.0","https://github.com/Microsoft/TypeScript"
"ultron@1.1.1","MIT","https://github.com/unshiftio/ultron"
"unc-path-regex@0.1.2","MIT","https://github.com/regexhq/unc-path-regex"
"underscore@1.12.0","MIT","https://github.com/jashkenas/underscore"
"union-value@1.0.1","MIT","https://github.com/jonschlinkert/union-value"
"universal-analytics@0.4.23","MIT","https://github.com/peaksandpies/universal-analytics"
"universalify@0.1.2","MIT","https://github.com/RyanZim/universalify"
"universalify@2.0.0","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urix@0.1.0","MIT","https://github.com/lydell/urix"
"use@3.1.1","MIT","https://github.com/jonschlinkert/use"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"utile@0.2.1","MIT*","https://github.com/flatiron/utile"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.4.0","MIT","https://github.com/uuidjs/uuid"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"v8-compile-cache@2.2.0","MIT","https://github.com/zertosh/v8-compile-cache"
"v8flags@3.2.0","MIT","https://github.com/gulpjs/v8flags"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vanilla-picker@2.11.2","ISC","https://github.com/Sphinxxxx/vanilla-picker"
"vanilla-text-mask@5.1.1","Unlicense","https://github.com/text-mask/text-mask"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"vue-class-component@7.2.6","MIT","https://github.com/vuejs/vue-class-component"
"vue-property-decorator@8.5.1","MIT","https://github.com/kaorun343/vue-property-decorator"
"vue@2.6.12","MIT","https://github.com/vuejs/vue"
"webidl-conversions@2.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"whatwg-fetch@2.0.4","MIT","https://github.com/github/fetch"
"whatwg-url-compat@0.6.5","MIT","https://github.com/jsdom/whatwg-url"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive"
"which-collection@1.0.1","MIT","https://github.com/inspect-js/which-collection"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module"
"which-typed-array@1.1.4","MIT","https://github.com/inspect-js/which-typed-array"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align"
"window-size@0.1.4","MIT","https://github.com/jonschlinkert/window-size"
"winston@0.8.3","MIT","https://github.com/flatiron/winston"
"with-callback@1.0.2","MIT","https://github.com/dbrockman/with-callback"
"word-wrap@1.2.3","MIT","https://github.com/jonschlinkert/word-wrap"
"wordwrap@0.0.2","MIT*","https://github.com/substack/node-wordwrap"
"workerpool@6.1.0","Apache-2.0","https://github.com/josdejong/workerpool"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"ws@5.2.2","MIT","https://github.com/websockets/ws"
"xml-name-validator@2.0.1","WTFPL","https://github.com/jsdom/xml-name-validator"
"xml2js@0.4.0","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xml2js@0.4.23","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xmlbuilder@11.0.1","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xmlbuilder@15.1.1","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xmldom@0.4.0","(LGPL-2.0 OR MIT)","https://github.com/xmldom/xmldom"
"xpath.js@1.1.0","MIT","https://github.com/yaronn/xpath.js"
"xregexp@2.0.0","MIT","https://github.com/slevithan/XRegExp"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"y18n@3.2.2","ISC","https://github.com/yargs/y18n"
"y18n@5.0.5","ISC","https://github.com/yargs/y18n"
"yallist@2.1.2","ISC","https://github.com/isaacs/yallist"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yaml@0.2.3","MIT*",""
"yargs-parser@20.2.4","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@20.2.5","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@7.0.0","ISC","https://github.com/yargs/yargs-parser"
"yargs-unparser@2.0.0","MIT","https://github.com/yargs/yargs-unparser"
"yargs@16.2.0","MIT","https://github.com/yargs/yargs"
"yargs@3.15.0","MIT","https://github.com/bcoe/yargs"
"yargs@8.0.2","MIT","https://github.com/yargs/yargs"
"yn@3.1.1","MIT","https://github.com/sindresorhus/yn"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
